0.5434526, 4.7233324, 3.1087484, 0.21208543, 2.5799441, 2.0477562, 0.7285266, 0.8449801, 0.6047577, 0.0, 0.46974027, 0.0, 0.0, 0.0, 0.0, 0.122077405, 0.0, 2.3661675, 2.335224, 4.439232, 0.0, 3.1695158, 0.0, 4.4921174, 0.0, 0.0, 2.9810584, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.7223425, 1.7343926, 0.0, 0.0, 1.4334311, 4.3160286, 0.0, 1.2151449, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9175501, 6.4386005, 0.0, 7.615498, 4.902788, 5.195325, 0.0, 0.0, 0.0, 0.0, 2.7909036, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.2638557, 1.265784, 0.840471, 0.0, 0.0, 1.2207801, 1.6933323, 0.0, 0.0, 0.0, 0.0, 0.9265629, 0.0, 0.0, 2.6896424, 1.807534, 0.0, 5.8670344, 0.0, 0.0, 0.0, 1.6337025, 2.8134112, 1.8261034, 2.066315, 0.0, 0.0, 3.6797674, 0.0, 1.0885748, 0.0, 1.3861752
0.0, 0.32854408, 2.203013, 0.0, 0.0, 3.0716321, 0.0, 1.4041736, 0.0, 0.0, 2.9506693, 0.91081095, 1.8064083, 0.0, 3.831657, 0.48830986, 2.034811, 0.625579, 2.5045567, 4.596751, 0.0, 3.6341975, 0.59238905, 0.0, 1.2196486, 2.8910449, 2.780221, 0.0, 1.3484817, 3.065442, 0.0, 1.1459584
1.7839171, 2.380233, 0.0, 0.0, 0.0, 2.5281901, 1.8744795, 2.471367, 0.0, 0.5400749, 0.0, 0.0, 0.23909108, 0.0, 0.35048044, 0.92936385, 0.0, 3.067128, 0.0, 1.1785828, 0.0, 0.40505198, 1.6398923, 1.5071268, 0.49505985, 0.0, 0.6103928, 0.0, 0.0, 1.0334431, 0.0, 0.09057909
0.0, 4.0853796, 2.6795087, 1.4525495, 1.2331543, 0.0, 4.028556, 0.0, 0.0, 0.0, 2.0803752, 0.0, 0.0, 0.0, 1.8941696, 0.0, 0.0, 0.0, 3.5756884, 2.1630783, 0.39942232, 2.9804924, 0.0, 1.0266929, 0.59350944, 0.0, 4.087631, 0.0, 0.371862, 0.0, 0.0, 0.0
0.0, 9.035424, 2.3211524, 2.4449215, 0.6975888, 0.0, 0.0, 3.8535988, 0.0, 0.0, 3.056995, 0.0, 0.0, 0.0, 0.0, 3.7095795, 0.0, 0.0, 4.2451453, 4.0572476, 5.5621176, 2.882043, 0.0, 3.4209862, 1.2787185, 0.0, 0.0, 0.0, 1.6871483, 0.0, 0.0, 0.0
0.0, 1.4705591, 0.1119442, 0.0, 0.0, 4.603507, 0.0, 0.0, 0.22277337, 0.0, 5.8726525, 0.0, 1.4126098, 0.0, 2.8471613, 0.24415486, 1.5819432, 0.0, 2.0438128, 2.3717916, 0.0, 2.7166476, 1.9431169, 0.0, 0.4596181, 0.0, 4.174267, 0.0, 2.0533807, 0.025319517, 0.0, 0.0
0.0, 0.0, 0.14738584, 0.0, 0.0, 0.21659452, 0.30716267, 2.428049, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4691153, 3.0676885, 0.0, 3.1577013, 0.9805575, 1.2730943, 0.0, 0.04275763, 3.4631784, 1.3102274, 0.34147865, 0.0, 0.0, 1.4272416, 0.0, 0.0, 0.0, 0.0
0.0, 0.73415637, 1.5217419, 0.0, 0.0, 0.0, 2.748712, 0.0, 0.0, 0.0, 0.0, 1.3991207, 0.0, 0.0, 3.7489588, 1.5397514, 0.0, 3.5436246, 0.0, 0.24134287, 0.0, 1.8306022, 2.8370388, 0.0, 2.353788, 0.0, 2.3903608, 3.2308373, 0.0, 0.0, 0.0, 0.85848576
